Latitide,39.47276
Longitude,-105.0622
Elevation,1801
Time,Temperature_2m [°C],Relativehumidity_2m [%],Precipitation [mm],Windspeed_10m [m/s],Winddirection_10m [°],Cloudcover [%],Direct_radiation [W/m²],Boundary_layer_height [m],FFMC hourly [-],FFMC [-],DMC [-],DC [-],ISI [-],BUI [-],FWI [-]
2023-11-08T09:00,2.7,74,0,1.17,301,1,0,25,91.4489418318486,84.9407536261528,116.592778412909,820.095999943674,2.49962241200852,172.038805816349,0
2023-11-08T10:00,2.4,74,0,1.41,315,3,0,60,91.1251044337618,84.9407536261528,116.592778412909,820.095999943674,2.49962241200852,172.038805816349,0
2023-11-08T11:00,3.1,65,0,1.26,288,13,0,35,90.9256965399638,84.9407536261528,116.592778412909,820.095999943674,2.49962241200852,172.038805816349,0
2023-11-08T12:00,1.1,74,0,0.36,214,28,0,35,90.6363330653049,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-08T13:00,1.6,85,0,2.06,209,47,0,25,90.1373794142319,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-08T14:00,1.5,86,0,1.28,231,57,1,165,89.6493332781708,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-08T15:00,3.7,75,0,1.26,18,64,27,200,89.3788952259803,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-08T16:00,4.8,70,0,1.7,45,100,112,320,89.1796578413553,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-08T17:00,5.4,69,0.1,3.52,55,98,190,20,86.5244232110249,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-08T18:00,4.1,79,0.4,3.55,40,100,135,670,77.136403920758,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-08T19:00,2.8,88,1.2,1.79,333,100,0,765,55.4924344125433,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-08T20:00,3.4,82,0.8,2.16,347,100,6,855,45.2763699113675,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-08T21:00,2.7,84,0.5,1.64,308,100,0,865,40.0992288193874,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-08T22:00,2.9,82,0.5,2.05,313,100,0,665,35.6290599024662,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-08T23:00,2.2,86,0.4,1.56,315,100,0,260,32.469155682963,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T00:00,1.9,85,0.4,1.39,300,100,0,105,29.6419559146919,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T01:00,1.1,80,0.1,1.91,223,100,0,95,29.0946534348855,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T02:00,1.1,79,0.1,1.72,216,100,0,130,28.5731494861516,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T03:00,1,80,0.1,1.44,214,100,0,125,28.0542996464555,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T04:00,0.7,83,0.2,1.53,212,100,0,110,26.8996123281403,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T05:00,0.6,84,0.3,1.35,222,100,0,115,25.2140905850388,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T06:00,0.4,86,0.3,0.76,203,100,0,120,23.6390406386834,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T07:00,0.4,87,0.2,1.3,180,100,0,105,22.6764977534691,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T08:00,0.4,87,0.2,1.71,201,100,0,95,21.7633360072654,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T09:00,0,88,0.1,1.75,211,100,0,70,21.3483907748048,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T10:00,-0.3,86,0.1,1.78,218,97,0,65,20.9591102838065,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T11:00,-0.6,81,0,1.66,237,67,0,55,21.0691715567909,83.5213568996567,116.668614173731,820.095999943674,1.75906272599791,172.121348678017,0
2023-11-09T12:00,-2,79,0,1.98,225,34,0,55,21.1934402327761,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-09T13:00,-3.8,70,0,2.91,229,0,0,50,21.4100391021403,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-09T14:00,-4.3,67,0,3,233,0,2,50,21.6610033027662,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-09T15:00,-1.1,50,0,2.69,228,0,81,55,22.2515094449026,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-09T16:00,3.2,36,0,0.78,230,0,239,95,23.3351062538952,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-09T17:00,4.9,33,0,1.52,23,0,382,385,24.595032243765,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-09T18:00,5.3,35,0,2.47,14,0,483,905,25.8008823876011,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-09T19:00,6,38,0,2.91,16,0,523,1105,26.9279288856345,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-09T20:00,6.4,36,0,2.36,36,0,505,1215,28.1348103277285,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-09T21:00,6.6,32,0,1.97,66,0,433,1240,29.4911411058609,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-09T22:00,6.5,30,0,1.43,78,0,299,1075,30.9060012669437,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-09T23:00,5.8,31,0,1.44,56,0,147,335,32.2336291283921,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T00:00,1.5,45,0,2.09,17,0,22,20,32.961378723691,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T01:00,0.1,50,0,1.17,239,0,0,20,33.5366527781146,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T02:00,-1.2,56,0,1.56,230,0,0,25,33.9688603358771,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T03:00,-4,69,0,2.48,230,0,0,30,34.1755374609301,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T04:00,-3.9,65,0,2.97,228,0,0,35,34.4325003757613,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T05:00,-4.2,61,0,3.25,225,0,0,50,34.7398830576762,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T06:00,-4.3,56,0,3.47,224,0,0,60,35.1190767507591,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T07:00,-4.6,57,0,3.47,226,0,0,70,35.4772257169835,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T08:00,-4.7,59,0,3.68,225,0,0,70,35.8033795716703,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T09:00,-4.8,60,0,3.68,225,0,0,65,36.1130205179079,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T10:00,-5,60,0,3.82,223,0,0,80,36.4191953928772,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T11:00,-5,59,0,3.75,226,0,0,65,36.7381632192602,82.0067930666394,116.668614173731,820.095999943674,1.57634055745754,172.121348678017,0
2023-11-10T12:00,-5.3,60,0,3.61,224,0,0,60,37.0385842532328,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-10T13:00,-5.2,60,0,3.47,221,0,0,55,37.3390800365414,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-10T14:00,-5.6,59,0,3.54,223,0,2,50,37.6473075439619,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-10T15:00,-2.1,43,0,3.41,220,0,82,50,38.291766466433,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-10T16:00,2.8,26,0,2.33,211,0,240,80,39.5862555336251,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-10T17:00,6,18,0,1.43,205,0,385,205,41.3816723910531,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-10T18:00,8.3,14,0,0.7,180,0,485,525,43.4952154290278,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-10T19:00,9.6,11,0,0.98,114,0,529,765,45.8834110660299,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-10T20:00,10,11,0,1.33,103,0,513,880,48.2730973985208,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-10T21:00,10.2,11,0,1.84,112,0,438,890,50.6455954664548,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-10T22:00,9.8,11,0,1.89,122,0,312,510,52.9114842058378,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-10T23:00,6.5,27,0,1.84,119,0,153,70,54.0927293618568,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T00:00,5.4,18,0,0.28,225,0,22,25,55.4939249068407,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T01:00,1,34,0,1,233,1,0,20,56.2149331130355,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T02:00,-2.5,52,0,1.44,236,45,0,25,56.5404898182222,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T03:00,-5,69,0,2,233,54,0,25,56.666781080431,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T04:00,-5.1,70,0,2.98,230,59,0,20,56.7844884884111,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T05:00,-4,58,0,3.54,227,79,0,20,57.0172496093274,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T06:00,-3.9,57,0,3.48,231,49,0,20,57.2600555426441,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T07:00,-3.9,58,0,3.54,227,93,0,20,57.4903420549531,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T08:00,-3.5,57,0,3.68,225,95,0,25,57.7335884993101,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T09:00,-2.7,54,0,3.68,225,84,0,30,58.018041464657,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T10:00,-2.5,53,0,3.68,225,73,0,40,58.3145444272534,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T11:00,-3,56,0,3.61,224,9,0,40,58.567438819799,82.0535115832452,116.668614173731,820.095999943674,1.72101252244946,172.121348678017,0
2023-11-11T12:00,-3.3,57,0,3.91,220,0,0,40,58.8042918347697,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-11T13:00,-3.5,57,0,3.68,223,0,0,40,59.0373001185942,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-11T14:00,-3.5,56,0,3.61,226,0,1,40,59.2790837098711,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-11T15:00,-1,47,0,3.55,220,0,77,45,59.6641853204994,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-11T16:00,4.1,31,0,2.75,213,0,231,70,60.4822917133973,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-11T17:00,7.7,23,0,2.56,211,3,371,180,61.679408440623,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-11T18:00,10.5,17,0,3.26,207,26,469,390,63.2737053952141,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-11T19:00,11.7,14,0,3.72,204,5,508,665,65.0670141334632,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-11T20:00,12.5,14,0,3.55,202,9,484,865,66.8287456554201,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-11T21:00,12.8,14,0,3.13,197,8,412,965,68.5139679696149,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-11T22:00,12.5,15,0,2.82,186,15,294,245,70.0308316435311,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-11T23:00,9.9,21,0,1.4,176,8,140,35,71.0537885772676,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T00:00,5.9,29,0,1.72,216,7,19,25,71.6770723966578,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T01:00,4,32,0,1.49,250,0,0,20,72.1734342113731,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T02:00,2,43,0,1.72,234,0,0,20,72.4586028538041,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T03:00,-1.5,64,0,3.19,229,3,0,25,72.5389959106479,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T04:00,-1,56,0,3.42,232,16,0,30,72.6693725149463,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T05:00,-1.4,56,0,3.54,227,6,0,35,72.7956925323008,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T06:00,-1.2,54,0,3.82,225,8,0,40,72.9358222232445,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T07:00,-0.7,51,0,4.03,226,4,0,40,73.100832128294,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T08:00,-0.6,50,0,4.04,228,13,0,45,73.2725297322492,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T09:00,-0.6,51,0,4.04,228,5,0,45,73.4336627735267,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T10:00,-0.8,51,0,3.75,228,0,0,40,73.5909341418476,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T11:00,-1,50,0,3.61,226,0,0,40,73.7522406451887,82.2602403539738,116.668614173731,820.095999943674,1.79196762592185,172.121348678017,0
2023-11-12T12:00,-1.3,52,0,3.61,222,0,0,40,73.8938667054937,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-12T13:00,-1.2,51,0,3.68,225,0,0,40,74.0416636419277,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-12T14:00,-1.1,51,0,3.61,224,0,1,40,74.1881558245397,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-12T15:00,1.6,43,0,3.56,218,0,72,45,74.4302339885404,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-12T16:00,7.2,29,0,2.91,207,0,223,60,74.9846045979421,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-12T17:00,11.4,18,0,1.9,198,0,364,115,75.9687442249913,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-12T18:00,14.1,14,0,1.3,180,0,462,420,77.1835555509549,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-12T19:00,15.6,11,0,1.63,137,0,506,790,78.570608314807,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-12T20:00,16.3,11,0,2.28,128,0,490,995,79.9230647445678,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-12T21:00,16.6,11,0,2.53,108,0,417,1005,81.2005292088482,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-12T22:00,16.3,11,0,2.63,99,0,294,440,82.3690801081841,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-12T23:00,12.4,25,0,1.68,73,0,141,90,82.8129235473564,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T00:00,8.6,25,0,1.96,285,0,19,35,83.1557979078273,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T01:00,4.9,36,0,1.3,238,0,0,55,83.2861010924466,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T02:00,1.7,51,0,1.7,230,0,0,80,83.3030936622369,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T03:00,0,61,0,2.9,226,0,0,135,83.3030936622369,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T04:00,1,52,0,3.66,215,0,0,180,83.3142615880394,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T05:00,1.5,47,0,3.67,209,0,0,180,83.3457562243755,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T06:00,1,48,0,3.76,209,0,0,160,83.370419210344,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T07:00,0.4,49,0,4.05,213,0,0,125,83.3886224846272,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T08:00,0.1,51,0,4.14,217,0,0,105,83.3988140232259,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T09:00,0.3,51,0,4.14,217,0,0,100,83.4094332595618,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T10:00,0.5,50,0,4.4,219,2,0,115,83.4237752082097,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T11:00,0.6,50,0,4.48,219,12,0,90,83.4381931662849,82.8581255498937,116.668614173731,820.095999943674,1.90214154933213,172.121348678017,0
2023-11-13T12:00,0.5,50,0,4.56,218,1,0,80,83.4520344735346,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-13T13:00,0.8,49,0,4.62,219,3,0,80,83.4701675865628,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-13T14:00,0.7,49,0,4.62,219,16,1,85,83.4876212035355,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-13T15:00,3.5,40,0,4.33,220,19,69,110,83.5656080980658,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-13T16:00,8.5,29,0,3.26,227,21,218,155,83.8105400705501,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-13T17:00,12.7,20,0,2.76,226,93,353,220,84.3142333940324,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-13T18:00,15.7,15,0,2.83,212,89,444,365,85.0449353948416,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-13T19:00,17.4,13,0,2.68,207,86,473,535,85.8677847965621,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-13T20:00,18.1,12,0,2.06,203,50,458,640,86.6875662038089,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-13T21:00,18.3,11,0,1.46,196,50,406,630,87.4807762455559,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-13T22:00,17.9,11,0,1,186,48,287,175,88.1820019142875,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-13T23:00,16.2,13,0,0.36,56,0,138,110,88.6826238240468,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T00:00,13.7,17,0,1.43,192,3,18,95,88.9831074580135,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T01:00,8.4,31,0,1.8,214,11,0,80,88.9831074580135,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T02:00,4.8,45,0,2.69,222,26,0,60,88.9707541937914,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T03:00,2.7,56,0,3.32,224,1,0,50,88.9060933598345,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T04:00,1.7,60,0,3.54,223,32,0,50,88.8178925822892,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T05:00,1,60,0,3.96,225,92,0,50,88.7323179208952,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T06:00,1,57,0,4.31,226,98,0,45,88.667378384848,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T07:00,1.5,53,0,4.31,226,98,0,40,88.6250096579202,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T08:00,1.7,50,0,4.17,226,86,0,40,88.5968720751922,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T09:00,1.1,51,0,4.24,225,96,0,40,88.5646286429236,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T10:00,0.8,50,0,4.31,224,84,0,45,88.5368384043208,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T11:00,0.7,49,0,4.31,224,100,0,40,88.5132995722655,83.5169762272661,116.774678173731,820.095999943674,2.17242864053504,172.236746029187,0
2023-11-14T12:00,1,48,0,4.24,223,100,0,40,88.4940844416505,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-14T13:00,1.8,47,0,4.1,223,99,0,45,88.4795223594298,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-14T14:00,2.1,45,0,4.18,222,98,0,40,88.4719066283312,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-14T15:00,4.3,38,0,4.12,219,98,12,45,88.4719066283312,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-14T16:00,7.7,31,0,3.98,219,96,71,60,88.4874384443526,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-14T17:00,12,21,0,3.36,217,48,149,125,88.6853505707501,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-14T18:00,15.5,14,0,3.83,221,0,328,290,89.1317514909647,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-14T19:00,17.5,11,0,4.7,218,0,507,575,89.726980611275,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-14T20:00,18,10,0,4.92,218,0,487,805,90.3327484243198,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-14T21:00,18,11,0,4.3,216,1,413,985,90.8301715108762,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-14T22:00,17.3,12,0,4.5,217,2,289,250,91.2232224983694,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-14T23:00,15,16,0,3.68,223,0,136,25,91.4041468628485,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T00:00,11.2,22,0,2.48,230,0,17,20,91.4061935665912,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T01:00,6.3,40,0,2,233,0,0,20,91.3743559468186,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T02:00,4.1,52,0,2.7,231,0,0,20,91.2782994884161,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T03:00,3.4,54,0,2.98,230,0,0,25,91.1712167315451,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T04:00,2.3,58,0,3.11,228,21,0,25,91.0379134169736,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T05:00,1.2,61,0,3.26,230,54,0,25,90.8853930615837,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T06:00,0.4,63,0,3.54,227,89,0,25,90.7213771723436,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T07:00,0.1,62,0,3.82,225,85,0,20,90.5716262709155,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T08:00,0,60,0,3.89,224,69,0,20,90.4425503039768,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T09:00,-0.2,59,0,3.75,224,98,0,20,90.3247520523594,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T10:00,-0.5,59,0,3.54,225,100,0,25,90.2103848265089,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T11:00,-0.8,59,0,3.47,224,97,0,30,90.0992803337383,84.0765282323058,116.919455533731,820.095999943674,2.30196085244169,172.394174614393,0
2023-11-15T12:00,-1.1,59,0,3.55,220,57,0,30,89.991277816742,84.0752632689198,116.919455533731,820.095999943674,2.22292322776797,172.394174614393,0
2023-11-15T13:00,-2.2,63,0,3.54,223,95,0,35,89.8583667870212,84.0752632689198,116.919455533731,820.095999943674,2.22292322776797,172.394174614393,0
2023-11-15T14:00,-1.4,58,0,3.69,221,98,0,35,89.7630361057006,84.0752632689198,116.919455533731,820.095999943674,2.22292322776797,172.394174614393,0
2023-11-15T15:00,2.5,43,0,3.76,220,85,56,40,89.7425454698884,84.0752632689198,116.919455533731,820.095999943674,2.22292322776797,172.394174614393,0
2023-11-15T16:00,8.5,29,0,3.28,211,59,198,65,89.7425454698884,84.0752632689198,116.919455533731,820.095999943674,2.22292322776797,172.394174614393,0
2023-11-15T17:00,12.8,19,0,2.25,212,100,342,155,89.9155640091222,84.0752632689198,116.919455533731,820.095999943674,2.22292322776797,172.394174614393,0
