u,v,W,f_demand,f_topo,f_redundancy,edge_type,travel_time,length,num_lanes,speed
88456752,cluster_2375198884_88472079,0.11339748872721761,0.0070581353491720655,0.03289473684210526,0.5,highway.residential,3.012958963282937,41.85,1,13.89
88458069,88458065,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,4.745860331173506,66.94,2,13.89
88458065,88463539,0.10064164866810656,0.0012832973362131028,0.0,0.5,highway.residential,5.207343412526997,72.33,2,13.89
88458065,88463849,0.10820118418866573,0.005774838012958962,0.01771255060728745,0.5,highway.residential,9.272858171346293,128.8,2,13.89
88458065,88468227,0.10539966822897084,0.003208243340532757,0.012651821862348178,0.5,highway.residential,5.8545716342692575,82.74,2,13.89
88458696,88458688,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,9.272858171346293,130.38,2,13.89
88458696,88458700,0.1,0.0,0.0,0.5,highway.residential,10.84161267098632,150.59,2,13.89
88458696,88464580,0.10755953552055916,0.0044915406767458595,0.01771255060728745,0.5,highway.residential,2.1864650827933767,30.37,2,13.89
88458696,88505964,0.10539966822897084,0.003208243340532757,0.012651821862348178,0.5,highway.residential,3.9928005759539236,55.46,2,13.89
88458700,88478912,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,2.6357091432685382,38.88,2,13.89
88458700,88464576,0.10863946916635334,0.005133189344852411,0.020242914979757085,0.5,highway.residential,2.0907127429805614,29.04,2,13.89
88458700,88491794,0.106479601874765,0.003849892008639308,0.015182186234817813,0.5,highway.residential,2.5680345572354213,35.67,2,13.89
88458726,88458719,0.10107993364579418,0.0006416486681065514,0.0025303643724696357,0.5,highway.residential,16.07919366450684,223.34,2,13.89
88458726,88470339,0.1032398009373825,0.001924946004319654,0.0075910931174089065,0.5,highway.residential,4.501079913606912,62.52,2,13.89
88458726,88470342,0.10107993364579418,0.0006416486681065514,0.0025303643724696357,0.5,highway.residential,3.0561555075593954,43.24,2,13.89
88458719,88470342,0.1,0.0,0.0,0.5,highway.residential,17.6227501799856,244.78,2,13.89
88458719,88492098,0.1,0.0,0.0,0.5,highway.residential,3.6558675305975523,51.39,2,13.89
88458833,88458830,0.11511907104111833,0.008983081353491719,0.0354251012145749,0.5,highway.residential,4.128869690424766,57.35,2,13.89
88458833,88458835,0.11295920374953,0.007699784017278616,0.030364372469635626,0.5,highway.residential,6.049676025917926,84.03,2,13.89
88458833,88491204,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,8.391648668106551,119.61,2,13.89
88458830,88472013,0.11036105148025405,0.0070581353491720655,0.02277327935222672,0.5,highway.residential,8.00863930885529,111.24,2,13.89
88458830,88504039,0.12656005616716653,0.016682865370770336,0.06072874493927125,0.5,highway.residential,20.32829373650108,282.36,2,13.89
88458835,88458844,0.11079933645794167,0.006416486681065514,0.025303643724696356,0.5,highway.residential,7.528437724982001,106.85,2,13.89
88458835,88470776,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,3.0770338372930164,42.74,2,13.89
88458844,88458850,0.10863946916635334,0.005133189344852411,0.020242914979757085,0.5,highway.residential,4.764578833693305,69.79,2,13.89
88458844,88520241,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,7.8113750899928,112.57,2,13.89
88458850,88458853,0.106479601874765,0.003849892008639308,0.015182186234817813,0.5,highway.residential,10.847372210223181,150.67,2,13.89
88458850,88480184,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,5.614830813534916,77.99,2,13.89
88458853,88458854,0.10431973458317667,0.0025665946724262056,0.010121457489878543,0.5,highway.residential,7.985601151907847,110.92,2,13.89
88458853,88530471,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,7.956803455723541,111.91,2,13.89
88458854,88458858,0.10215986729158834,0.0012832973362131028,0.005060728744939271,0.5,highway.residential,7.15478761699064,100.78,2,13.89
88458854,88500160,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,4.5068394528437725,62.6,2,13.89
88458858,88458861,0.1,0.0,0.0,0.5,highway.residential,9.638588912886968,135.49,2,13.89
88458858,88481611,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,4.4096472282217425,61.25,2,13.89
88458861,88424296,0.10215986729158834,0.0012832973362131028,0.005060728744939271,0.5,highway.residential,14.723542116630668,206.7,2,13.89
88458861,88469330,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,5.898488120950324,81.93,2,13.89
88424296,88472671,0.1032398009373825,0.001924946004319654,0.0075910931174089065,0.5,highway.residential,8.675305975521958,120.5,2,13.89
88460649,4589892196,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,2.580273578113751,35.84,2,13.89
88460649,88473873,0.1,0.0,0.0,0.5,highway.residential,5.089272858171346,70.89,2,13.89
88460649,88512607,0.10091093117408907,0.0,0.003036437246963563,0.5,highway.residential,14.71130309575234,204.34,2,13.89
88461189,88461161,0.2,0.0,0.0,1.0,highway.tertiary,178.92934293429343,3978.06,2,22.22
88461189,cluster_10116320107_88472088,0.13523956241778023,0.030094509450945092,0.0673076923076923,0.5,highway.tertiary,2.6246624662466247,58.85,2,22.22
88461189,88472094,0.13523956241778023,0.030094509450945092,0.0673076923076923,0.5,highway.tertiary,3.870387038703871,86.0,2,22.22
88462854,88462850,0.1129336025707834,0.00613036303630363,0.03289473684210526,0.5,highway.tertiary,5.689018901890189,126.85,2,22.22
88462854,88462859,0.11189584039375598,0.005573057305730572,0.030364372469635626,0.5,highway.tertiary,4.372637263726372,99.0,2,22.22
88462854,88532869,0.1,0.0,0.0,0.5,highway.residential,27.63426925845932,383.84,2,13.89
88462850,88463849,0.11144098512604822,0.007699784017278616,0.025303643724696356,0.5,highway.residential,3.4082073434125273,47.34,2,13.89
88462850,88532869,0.10215986729158834,0.0012832973362131028,0.005060728744939271,0.5,highway.residential,3.2296616270698344,44.86,2,13.89
88462850,88462920,0.1269818166027129,0.014489948994899488,0.06578947368421052,0.5,highway.tertiary,6.834833483348335,152.21,2,22.22
88462859,88462869,0.1,0.0,0.0,0.5,highway.tertiary,12.183168316831683,271.95,2,22.22
88462859,88463535,0.20755953552055917,0.0044915406767458595,0.01771255060728745,1.0,highway.residential,2.7955363570914327,38.83,2,13.89
88462859,88463537,0.10367808591507012,0.0012832973362131028,0.010121457489878543,0.5,highway.residential,3.362850971922246,46.71,2,13.89
88462869,88462871,0.10103776217702742,0.0005573057305730573,0.0025303643724696357,0.5,highway.tertiary,10.706120612061206,237.89,2,22.22
88462869,88468228,0.1,0.0,0.0,0.5,highway.residential,12.76313894888409,177.28,2,13.89
88462871,88541417,0.2939526827731318,0.06148836149768059,0.5440283400809717,0.5,highway.secondary,6.145626242544732,123.65,5,20.12
88462871,cluster_4619320706_88464497,0.2930505772718614,0.06120236911862161,0.541497975708502,0.5,highway.secondary,29.94234592445328,602.57,4,20.12
cluster_4199843661_88462879,88464580,0.17783216327705645,0.04179792979297929,0.18977732793522267,0.5,highway.tertiary,8.900990099009901,197.78,2,22.22
cluster_4199843661_88462879,4199843656,0.2922490235711238,0.04289885685884692,0.569331983805668,0.5,highway.secondary,6.136679920477137,123.47,3,20.12
cluster_4199843661_88462879,88541408,0.1,0.0,0.0,0.5,highway.secondary,5.211232604373757,104.85,4,20.12
cluster_4199843661_88462879,4199843663,0.43648535197385185,0.10667515738899935,0.9438259109311741,0.5,highway.secondary,19.197813121272365,386.26,2,20.12
cluster_4199843661_88462879,88541413,0.1,0.0,0.0,0.5,highway.secondary,13.800695825049702,277.67,2,20.12
88462885,88462898,0.16641677932975485,0.035667566756675664,0.16194331983805668,0.5,highway.tertiary,14.23087308730873,316.21,2,22.22
88462885,88478177,0.1032398009373825,0.001924946004319654,0.0075910931174089065,0.5,highway.residential,6.089992800575954,86.75,2,13.89
88462898,2372846138,0.10863946916635334,0.005133189344852411,0.020242914979757085,0.5,highway.residential,2.985601151907847,41.47,2,13.89
88462916,88462920,0.13735943837298709,0.02006300630063006,0.09109311740890688,0.5,highway.tertiary,3.9536453645364538,88.92,2,22.22
88462916,88465236,0.1161990046869125,0.00962473002159827,0.03795546558704453,0.5,highway.residential,3.5255579553635705,48.97,2,13.89
88462920,88483084,0.10971940281214751,0.005774838012958962,0.02277327935222672,0.5,highway.residential,2.6220302375809936,36.42,2,13.89
88463518,88463515,0.10215986729158834,0.0012832973362131028,0.005060728744939271,0.5,highway.residential,43.29733621310295,601.4,2,13.89
88463518,88463519,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,12.619150467962562,175.28,2,13.89
88463518,88503845,0.1,0.0,0.0,0.5,highway.residential,73.2267818574514,1017.12,2,13.89
88463515,8049010282,0.20418040676319948,0.002287939032471836,0.010121457489878543,1.0,highway.tertiary,47.27783300198807,953.6,2,20.12
88463515,88503845,0.10104510169079987,0.000571984758117959,0.0025303643724696357,0.5,highway.tertiary,18.535785288270375,372.94,2,20.12
88463535,88470762,0.106479601874765,0.003849892008639308,0.015182186234817813,0.5,highway.residential,9.349172066234702,132.17,2,13.89
88463535,88498421,0.1,0.0,0.0,0.5,highway.residential,38.587473002159825,544.95,2,13.89
88463537,88463539,0.10151821862348179,0.0,0.005060728744939271,0.5,highway.residential,4.366450683945284,60.65,2,13.89
88463537,88536034,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,1.6810655147588194,23.35,2,13.89
88463539,88487735,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,5.7336213102951765,79.64,2,13.89
88463853,88463849,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,6.677465802735781,93.55,2,13.89
88463849,88499377,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,4.491720662347012,63.16,2,13.89
88464509,cluster_4619320706_88464497,0.1,0.0,0.0,0.5,highway.tertiary,15.016201620162018,337.14,2,22.22
88464509,2375199959,0.10726433523919195,0.0039011401140114006,0.01771255060728745,0.5,highway.tertiary,8.467146714671467,188.14,2,22.22
88464509,88470339,0.106479601874765,0.003849892008639308,0.015182186234817813,0.5,highway.residential,2.4888408927285814,34.57,2,13.89
cluster_4619320706_88464497,88541428,0.2802868621044762,0.04022959465429645,0.5339068825910931,0.5,highway.secondary,0.3956262425447316,7.96,5,20.12
cluster_4619320706_88464497,4619320696,0.20215986729158836,0.0012832973362131028,0.005060728744939271,1.0,highway.residential,23.39812814974802,330.47,2,13.89
2375199959,2375198363,0.10539966822897084,0.003208243340532757,0.012651821862348178,0.5,highway.residential,16.71130309575234,236.65,2,13.89
88464534,88464543,0.11971748136352098,0.010588808880888088,0.04807692307692308,0.5,highway.tertiary,12.374887488748877,276.23,2,22.22
88464534,88505031,0.1,0.0,0.0,0.5,highway.residential,21.935205183585314,309.74,2,13.89
88464543,88464545,0.13009510313379516,0.01616186618661866,0.07338056680161943,0.5,highway.tertiary,4.887488748874888,108.6,2,22.22
88464543,88473187,0.106479601874765,0.003849892008639308,0.015182186234817813,0.5,highway.residential,2.1411087113030955,29.74,2,13.89
88464545,88464547,0.13735943837298709,0.02006300630063006,0.09109311740890688,0.5,highway.tertiary,7.423492349234923,164.95,2,22.22
88464545,88473185,0.106479601874765,0.003849892008639308,0.015182186234817813,0.5,highway.residential,2.22174226061915,31.19,2,13.89
88464547,88464562,0.1477370601432613,0.025636063606360632,0.11639676113360324,0.5,highway.tertiary,8.064806480648064,182.35,2,22.22
88464547,88535606,0.2032398009373825,0.001924946004319654,0.0075910931174089065,1.0,highway.residential,1.326133909287257,18.42,2,13.89
88464562,88464566,0.1487748223202887,0.02619336933693369,0.11892712550607287,0.5,highway.tertiary,3.255175517551755,73.6,2,22.22
88464566,88464576,0.16019020626759034,0.03232373237323732,0.14676113360323886,0.5,highway.tertiary,7.18001800180018,161.39,2,22.22
88464566,88520414,0.11079933645794167,0.006416486681065514,0.025303643724696356,0.5,highway.residential,2.8696904247660187,39.86,2,13.89
88464576,88464580,0.1695300658608371,0.037339483948394835,0.1695344129554656,0.5,highway.tertiary,6.491899189918993,144.41,2,22.22
88465236,88465237,0.11295920374953,0.007699784017278616,0.030364372469635626,0.5,highway.residential,5.836573074154067,81.07,2,13.89
88465236,88503200,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,3.542836573074154,49.89,2,13.89
88465236,88535072,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,1.1259899208063355,15.64,2,13.89
88465237,88465238,0.11079933645794167,0.006416486681065514,0.025303643724696356,0.5,highway.residential,5.1367890568754495,71.35,2,13.89
88465237,88476932,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,2.3484521238300933,32.62,2,13.89
88465238,88465241,0.10755953552055916,0.0044915406767458595,0.01771255060728745,0.5,highway.residential,5.235421166306695,72.72,2,13.89
88465238,88518476,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,3.740100791936645,53.32,2,13.89
88465238,88541272,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,3.4082073434125273,47.34,2,13.89
88465241,88465243,0.10539966822897084,0.003208243340532757,0.012651821862348178,0.5,highway.residential,4.768178545716343,66.23,2,13.89
88465241,88505183,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,3.6789056875449964,51.1,2,13.89
88465243,88468233,0.10215986729158834,0.0012832973362131028,0.005060728744939271,0.5,highway.residential,11.897768178545714,165.26,2,13.89
88465243,88504952,0.10215986729158834,0.0012832973362131028,0.005060728744939271,0.5,highway.residential,11.210943124550035,155.72,2,13.89
88466957,88466954,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,5.107991360691145,72.96,2,13.89
88466954,2372846138,0.106479601874765,0.003849892008639308,0.015182186234817813,0.5,highway.residential,18.40388768898488,255.63,2,13.89
88466954,88478438,0.10431973458317667,0.0025665946724262056,0.010121457489878543,0.5,highway.residential,5.646508279337653,79.13,2,13.89
88466977,88466976,0.1,0.0,0.0,0.5,highway.residential,4.887688984881209,67.89,2,13.89
88466977,88512570,0.10107993364579418,0.0006416486681065514,0.0025303643724696357,0.5,highway.residential,15.03887688984881,208.89,2,13.89
88466977,88472094,0.1,0.0,0.0,0.5,highway.residential,72.61411087113031,1008.61,2,13.89
88466976,88498645,0.10107993364579418,0.0006416486681065514,0.0025303643724696357,0.5,highway.residential,16.295896328293736,226.35,2,13.89
88430089,88467913,0.2,0.0,0.0,1.0,highway.residential,6.874730021598271,96.46,2,13.89
88467913,88485004,0.2,0.0,0.0,1.0,highway.residential,23.71418286537077,329.39,2,13.89
88467913,88485013,0.2,0.0,0.0,1.0,highway.residential,16.49820014398848,229.16,2,13.89
88468108,88468105,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,5.796976241900648,81.29,2,13.89
88468108,88510943,0.10215986729158834,0.0012832973362131028,0.005060728744939271,0.5,highway.residential,24.21814254859611,336.39,2,13.89
88468108,88510956,0.1,0.0,0.0,0.5,highway.residential,16.6508279337653,231.28,2,13.89
88468227,88468228,0.1032398009373825,0.001924946004319654,0.0075910931174089065,0.5,highway.residential,2.776097912167027,38.56,2,13.89
88468227,88535623,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,6.714902807775378,93.27,2,13.89
88468228,88468231,0.10215986729158834,0.0012832973362131028,0.005060728744939271,0.5,highway.residential,2.624910007199424,36.46,2,13.89
88468231,88468233,0.1,0.0,0.0,0.5,highway.residential,6.910007199424046,95.98,2,13.89
88468231,88512500,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,10.448524118070553,145.13,2,13.89
88468233,88536703,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,16.084233261339094,223.41,2,13.89
88468233,88504952,0.1,0.0,0.0,0.5,highway.residential,18.87544996400288,264.7,2,13.89
88469151,88473873,0.1017044017045438,0.0012832973362131028,0.00354251012145749,0.5,highway.residential,4.006479481641469,55.65,2,13.89
88469468,88469466,0.2032398009373825,0.001924946004319654,0.0075910931174089065,1.0,highway.residential,1.8855291576673867,26.19,2,13.89
88469468,cluster_88510831_88510833,0.14326923076923076,0.0,0.14423076923076922,0.5,highway.tertiary,10.432043204320433,231.8,1,22.22
88469468,88510843,0.14134740498341333,0.002229222922292229,0.1341093117408907,0.5,highway.tertiary,13.547254725472547,301.02,1,22.22
88469466,88469473,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,8.956083513318935,126.2,2,13.89
88469466,88469488,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,9.087832973362131,128.46,2,13.89
88470331,88470327,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,5.9330453563714896,82.41,2,13.89
88470327,88473207,0.10215986729158834,0.0012832973362131028,0.005060728744939271,0.5,highway.residential,9.454283657307414,131.32,2,13.89
88470327,88473191,0.10431973458317667,0.0025665946724262056,0.010121457489878543,0.5,highway.residential,6.63498920086393,92.16,2,13.89
88470339,88492075,0.10215986729158834,0.0012832973362131028,0.005060728744939271,0.5,highway.residential,9.899208063354932,137.57,2,13.89
88470339,88492098,0.1,0.0,0.0,0.5,highway.residential,21.919366450683942,307.64,2,13.89
88470342,88492075,0.1,0.0,0.0,0.5,highway.residential,14.389488840892728,199.87,2,13.89
88470771,88470762,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,12.748020158387328,181.25,2,13.89
88470762,88532439,0.10431973458317667,0.0025665946724262056,0.010121457489878543,0.5,highway.residential,4.28869690424766,59.57,2,13.89
88472017,88472013,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,4.752339812814975,66.04,2,13.89
88472013,88474406,0.10755953552055916,0.0044915406767458595,0.01771255060728745,0.5,highway.residential,9.95464362850972,138.27,2,13.89
88472013,88491153,0.10064164866810656,0.0012832973362131028,0.0,0.5,highway.residential,9.777537796976242,140.65,2,13.89
88472074,88472070,0.106479601874765,0.003849892008639308,0.015182186234817813,0.5,highway.residential,7.914326853851692,109.93,2,13.89
88472074,88487414,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,4.573074154067674,63.52,2,13.89
88472070,88520414,0.10863946916635334,0.005133189344852411,0.020242914979757085,0.5,highway.residential,2.1547876169906406,29.93,2,13.89
88472085,cluster_2375198884_88472079,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,2.3808495320374368,33.07,2,13.89
cluster_10116320107_88472088,cluster_7907226747_88512562,0.35339068825910935,0.0,0.8446356275303644,0.5,highway.trunk,45.52411807055436,1264.66,2,27.78
cluster_10116320107_88472088,88514327,0.10367031821878814,0.0073406364375762515,0.0,0.5,highway.trunk,9.249288328588857,227.44,2,24.59
cluster_10116320107_88472088,cluster_7907235689_88514317,0.47092998299644534,0.022021909312728752,0.8663967611336032,1.0,highway.trunk,45.47417649450996,1120.71,4,24.59
88472094,88472100,0.13420180024075282,0.029537203720372034,0.06477732793522267,0.5,highway.tertiary,8.369936993699369,186.03,2,22.22
88472100,4612919283,0.13108851370967056,0.02786528652865286,0.057186234817813764,0.5,highway.tertiary,3.0319531953195322,67.37,2,22.22
88472100,88492046,0.20215986729158836,0.0012832973362131028,0.005060728744939271,1.0,highway.residential,36.47588192944564,506.65,2,13.89
4612919283,7504317973,0.12901298935561573,0.026750675067506748,0.05212550607287449,0.5,highway.tertiary,25.093609360936096,557.58,2,22.22
4612919283,4612919272,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,33.67818574514039,467.79,2,13.89
88472674,88472671,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,4.496760259179266,62.46,2,13.89
88472671,88474406,0.10539966822897084,0.003208243340532757,0.012651821862348178,0.5,highway.residential,9.023038156947443,125.33,2,13.89
88473187,88473185,0.1,0.0,0.0,0.5,highway.residential,8.13390928725702,112.98,2,13.89
88473187,88473191,0.10539966822897084,0.003208243340532757,0.012651821862348178,0.5,highway.residential,4.038156947444205,56.68,2,13.89
88473185,88506352,0.10539966822897084,0.003208243340532757,0.012651821862348178,0.5,highway.residential,6.833693304535637,96.72,2,13.89
88473191,88473207,0.1,0.0,0.0,0.5,highway.residential,22.9056875449964,318.16,2,13.89
88473207,88473212,0.10107993364579418,0.0006416486681065514,0.0025303643724696357,0.5,highway.residential,4.256299496040317,59.12,2,13.89
88473212,88518286,0.1,0.0,0.0,0.5,highway.residential,18.77177825773938,262.29,2,13.89
88473829,88473814,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,12.354931605471563,177.36,2,13.89
88473814,cluster_88510870_88510994,0.12960526315789475,0.0,0.09868421052631579,0.5,highway.tertiary,10.254725472547255,227.86,1,22.22
88473814,88490793,0.12864435026498602,0.0011146114611461145,0.09362348178137651,0.5,highway.tertiary,7.496399639963997,166.57,1,22.22
88473873,cluster_7504317964_88473874,0.10278433535033797,0.001924946004319654,0.006072874493927126,0.5,highway.residential,6.572354211663067,91.29,2,13.89
88473873,88456271,0.1,0.0,0.0,0.5,highway.residential,5.279337652987761,73.4,2,13.89
cluster_7504317964_88473874,7504374905,0.11017206477732794,0.0,0.03390688259109312,0.5,highway.tertiary,3.1030603060306032,68.95,1,22.22
cluster_7504317964_88473874,88456269,0.10835958595859586,0.016719171917191716,0.0,0.5,highway.tertiary,3.276327632763276,72.8,1,22.22
88474188,88478458,0.10107993364579418,0.0006416486681065514,0.0025303643724696357,0.5,highway.residential,3.755219582433405,52.16,2,13.89
88474416,88474406,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,5.480921526277897,77.28,2,13.89
88475262,88475252,0.2032398009373825,0.001924946004319654,0.0075910931174089065,1.0,highway.residential,7.583153347732181,112.49,2,13.89
88475262,88475265,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,7.319654427645788,101.67,2,13.89
88475262,88475297,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,3.8423326133909286,53.37,2,13.89
88475252,88479583,0.3639664239703323,0.08805430543054305,0.39979757085020245,1.0,highway.tertiary,9.878487848784879,219.5,2,22.22
88475252,88511229,0.22185990967517805,0.08582508250825081,0.2631578947368421,0.5,highway.tertiary,8.216471647164717,182.57,2,22.22
88475252,88504051,0.13795546558704452,0.0,0.12651821862348178,0.5,highway.residential,1.2001439884809215,16.67,1,13.89
88476679,88476670,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,15.793376529877609,219.37,2,13.89
88476670,88483084,0.20215986729158836,0.0012832973362131028,0.005060728744939271,1.0,highway.residential,5.732181425485961,80.15,2,13.89
88477531,88477523,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,9.424766018718502,131.78,2,13.89
88477523,88487753,0.20539966822897085,0.003208243340532757,0.012651821862348178,1.0,highway.residential,4.694024478041757,65.2,2,13.89
88477523,88500882,0.2032398009373825,0.001924946004319654,0.0075910931174089065,1.0,highway.residential,6.537796976241901,93.35,2,13.89
88477555,88477551,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,5.820014398848092,81.6,2,13.89
88477551,88518875,0.11691778665803902,0.030799136069114465,0.005060728744939271,0.5,highway.residential,7.385889128869691,102.59,2,13.89
88477551,88518891,0.11604121670266379,0.03208243340532757,0.0,0.5,highway.residential,11.852411807055434,168.1,2,13.89
88478177,88478185,0.10107993364579418,0.0006416486681065514,0.0025303643724696357,0.5,highway.residential,11.746580273578113,209.4,4,13.89
88478177,8279225634,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,2.1533477321814254,29.91,2,13.89
88478185,2372846138,0.1,0.0,0.0,0.5,highway.residential,5.313174946004319,73.8,2,13.89
8279209694,88478348,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,11.086393088552915,153.99,2,13.89
88478348,1471798187,0.37641957009466126,0.09474197419741973,0.43016194331983804,1.0,highway.tertiary,2.7596759675967597,61.32,2,22.22
88478348,88510770,0.3784950944487161,0.09585658565856585,0.4352226720647773,1.0,highway.tertiary,1.298829882988299,28.86,2,22.22
88478438,88478440,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,4.408927285817135,61.24,2,13.89
88479583,88510748,0.3670797105014145,0.08972622262226222,0.4073886639676113,1.0,highway.tertiary,0.5630063006300631,12.51,2,22.22
1398988786,88481237,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,4.952483801295896,68.79,2,13.89
88481237,88491801,0.10215986729158834,0.0012832973362131028,0.005060728744939271,0.5,highway.residential,2.790496760259179,39.63,2,13.89
88481237,88491818,0.1,0.0,0.0,0.5,highway.residential,12.730021598272137,182.01,2,13.89
88481469,88437434,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,65.65298776097912,911.92,2,13.89
88481469,2375198256,0.28583373326169836,0.05891443008614977,0.521255060728745,0.5,highway.secondary,7.9140159045725635,159.24,4,20.12
88481469,4199843590,0.2840295222591577,0.05834244532803182,0.5161943319838057,0.5,highway.secondary,9.015407554671967,181.39,4,20.12
7079933328,cluster_88483136_88483138,0.2032398009373825,0.001924946004319654,0.0075910931174089065,1.0,highway.residential,2.0683945284377248,28.73,2,13.89
7079933328,88483142,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,11.763138948884087,163.74,2,13.89
7079933328,7079933331,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,3.251979841612671,45.17,2,13.89
cluster_88483136_88483138,cluster_88508639_88508641,0.1,0.0,0.0,0.5,highway.tertiary,6.17956795679568,137.31,1,22.22
cluster_88483136_88483138,88510770,0.3784950944487161,0.09585658565856585,0.4352226720647773,1.0,highway.tertiary,3.816831683168317,91.1,2,22.22
cluster_88483136_88483138,88501196,0.2826461431568258,0.09808580858085808,0.44534412955465585,0.5,highway.tertiary,2.4293429342934294,53.98,1,22.22
88483582,88483565,0.106479601874765,0.003849892008639308,0.015182186234817813,0.5,highway.residential,15.685385169186464,217.87,2,13.89
88483582,88483601,0.20863946916635334,0.005133189344852411,0.020242914979757085,1.0,highway.residential,14.120230381569474,196.43,2,13.89
88483582,4617114431,0.10107993364579418,0.0006416486681065514,0.0025303643724696357,0.5,highway.residential,51.16198704103672,710.64,2,13.89
88483565,4377935159,0.10539966822897084,0.003208243340532757,0.012651821862348178,0.5,highway.residential,11.041036717062635,155.03,2,13.89
88483601,88483612,0.10683198380566802,0.0,0.02277327935222672,0.5,highway.residential,2.4190064794816415,33.6,2,13.89
88483601,88483548,0.10288741900647949,0.005774838012958962,0.0,0.5,highway.residential,76.18862491000719,1058.26,2,13.89
88483612,88483640,0.11007178474305052,0.001924946004319654,0.030364372469635626,0.5,highway.residential,44.513318934485234,618.29,2,13.89
88483612,4612821963,0.20215986729158836,0.0012832973362131028,0.005060728744939271,1.0,highway.residential,36.679625629949605,509.48,2,13.89
88483640,88483548,0.1,0.0,0.0,0.5,highway.residential,32.44996400287977,458.29,2,13.89
88483640,88484534,0.11115171838884469,0.0025665946724262056,0.03289473684210526,0.5,highway.residential,27.96040316774658,390.67,2,13.89
1038485978,88484307,0.20107993364579418,0.0006416486681065514,0.0025303643724696357,1.0,highway.residential,127.59827213822894,1775.83,2,13.89
1038485978,1038486161,0.10318825910931174,0.0,0.01062753036437247,0.5,highway.residential,28.810655147588193,400.18,2,13.89
